id_centro_vacunacion,id_ubigeo,nombre,latitud,longitud,entidad_administra,id_eess
110929,832,PUESTO DE SALUD PALOMA,-12.90279332,-74.43167725,,10929
110930,835,ICHUPAMPA,0,0,,10930
110931,830,PUESTO DE SALUD OCCORO,-12.77294765,-74.66927631,,10931
110932,814,POSTA DE SALUD U.P. RECUPERADA,0,0,,10932
110933,107,PUESTO DE SALUD FLOR DE CANTU,-9.26053657,-77.0814779,,10933
110934,160,PUESTO DE SALUD CONIN,-9.35632604,-77.01709642,,10934
110935,695,JUBERT EDUARDO AGUILAR CALDERON,0,0,,10935
110936,1297,CONSULTORIO DENTAL,0,0,,10936
110937,335,CONSULTORIO MEDICO OFTALMOLOGICO,0,0,,10937
110938,1315,CLINICA SAN VICENTE S.A.,0,0,,10938
110939,1312,MEDICENTRO ARCANGEL,0,0,,10939
110940,1506,CLINICA OFTALMOLOGICA BELLA VISION,0,0,,10940
110941,224,CENTRO MEDICO DE LA MUJER,0,0,,10941
110942,1312,REYES FIGUEROA LEIDY DEL CARMEN,0,0,,10942
110943,1312,GARCIA MIRANDA CONSUELO LOURDES,0,0,,10943
110944,1312,CASTRO ROMERO JAVIER GUSTAVO,0,0,,10944
110945,1312,LOPEZ ZELADA YRENE,0,0,,10945
110946,1312,SAN PABLO MEDIC CENTER,0,0,,10946
110947,579,SAN ANTONIO,-6.80404279,-78.13502445,,10947
110948,1317,CENTRO DE DIAGNOSTICO Y REHABILITACION ORAL EMILDENT SAC,0,0,,10948
110949,1312,ASOCIACION CIVIL SAN MARTIN DE PORRES,0,0,,10949
110950,1312,CUYA GUTIERREZ PEDRO MARINO,0,0,,10950
110951,1283,SERVICIOS PSICOLÓGICOS ESPECIALIZADO DE TERAPIA INTEGRAL,-12.0421728,-76.93005993,,10951
110952,1294,ZEVALLOS MENDOZA MARIA JULIA,0,0,,10952
110953,697,MG CONSULTORIO DENTAL,0,0,,10953
110954,1007,PERUVIAN AMERICAN MEDICAL SOCIETY PARA EL PERU - PAMS PARA EL PERU,-13.4092,-76.131821,,10954
110955,631,RINCONADA MIRAFLORES,-6.22863885,-78.67482824,,10955
110956,628,LA VIÑA,-6.132155,-78.80488,,10956
110957,628,GRAMALOTILLO,-6.17438804,-78.81124084,,10957
110958,631,PUQUIO DE SOCOTA,-6.29329872,-78.65893369,,10958
110959,1312,PREVENTORIO DOCTOR VALE EIRL,0,0,,10959
110960,1312,SUAREZ LINGAN JOSE LUIS,0,0,,10960
110961,1312,ECOS VASQUEZ RUTH MAGALLY,0,0,,10961
110962,1294,DERMABELLE EIRL,0,0,,10962
110963,1312,OSCAR MARIO RICARDO DE LA CRUZ CACERES,0,0,,10963
110964,1040,CENTRO MEDICO ARO DON BOSCO,0,0,,10964
110965,695,CONSULTORIO DENTAL MIHDENT,0,0,,10965
110966,695,KATHERINE PALACIOS FUENTES,0,0,,10966
110967,993,CENTRO DE DIAGNOSTICO POR IMAGENES,0,0,,10967
110968,1007,DANIEL A. CARRION EIRL,0,0,,10968
110969,1028,DINALAB,0,0,,10969
110970,1007,MARANATHA SAC,0,0,,10970
110971,993,DR. LUIS QUITO,0,0,,10971
110972,1018,CONSULTORIO DENTAL,0,0,,10972
110973,1028,MILAGRITOS EIRL,0,0,,10973
110974,1294,MEGAEMPRESA SAC,0,0,,10974
110975,1312,GUTIERREZ ALARCON JERSON FRISGERARD,0,0,,10975
110976,1312,CENTRO DE INVERSIONES HERMANOS VILLANUEVA SRL,0,0,,10976
110977,1312,SISTEMA METROPOLITANO DE LA SOLIDARIDAD,0,0,,10977
110978,1312,GAMARRA LUCERO CARMEN ANA,0,0,,10978
110979,1294,GULMAN MARTINEZ LAURA VERONICA,0,0,,10979
110980,1317,LINARES CACERES LILIANA ELENA,0,0,,10980
110981,1312,MOTTA QUIJANDRIA MARIA ROSARIO,0,0,,10981
110982,1291,CRUCES RIVEROS NORKA EDITH,0,0,,10982
110983,1291,OSORIO ALVARADO DIANA YDA,0,0,,10983
110984,1298,FRATERNIDAD DE LA DIVINA PROVIDENCIA - ASOCIACION,0,0,,10984
110985,1298,FRATERNIDAD DE LA DIVINA PROVIDENCIA - ASOCIACION,0,0,,10985
110986,1312,MAMANI GARCIA RITA ELA,0,0,,10986
110987,1281,SERVICIOS MÉDICOS INTEGRADOS SANTA BEATRIZ EIRL,0,0,,10987
110988,1453,CENTRO MEDICO REATEGUI E.I.R.L.,0,0,,10988
110989,993,DR. TIPACTI CERSSO,0,0,,10989
110990,993,STETIC DENT,0,0,,10990
110991,1302,TAMARA DI TELLA,-12.10863,-77.0353281,,10991
110992,1290,PERUVIANDENT SAC,-11.9330888,-77.0549798,,10992
110993,1283,MEDICENTRO ARCANGEL,0,0,,10993
110994,1453,POLICLINICO LABORATORIOS LABB,0,0,,10994
110995,1311,VASCOR.,-12.1087591,-77.0386433,,10995
110996,1283,DIAZ ALVARADO KARLA FIORELLA,0,0,,10996
110997,1283,VERONICA CECILIA ROCERO PALOMINO,0,0,,10997
110998,1291,DENTAL AGUILAR,-12.0519808,-77.0031979,,10998
110999,1283,CELESTINA MAURA LUISA MANCILLA RAMIREZ,0,0,,10999
111000,1291,ALONSO RONQUILLO JESUS EUSTORGIO,0,0,,11000
111001,1312,BASILIO CACERES JORGE LUIS,0,0,,11001
111002,1312,CONSULTORIO ODONTOLOGICO DENTANOVA,0,0,,11002
111003,1291,SERVICIOS MEDICOS ODONTOLOGICOS QUIRURGICOS SAN MARCOS SAC,0,0,,11003
111004,1283,CLINICA MEDICA ODONTOLOGICA EL SHADDAY SRL,0,0,,11004
111005,1312,SANTOS HUAMAN WILDER JAVIER,0,0,,11005
111006,1312,ALVAREZ HUARI ERIKA VERONICA,0,0,,11006
111007,1317,ALEJOS REYES BENITA FILOMENA,0,0,,11007
111008,1296,CENTRO OPTICOS LENTES UNIVERSO S.A.C.,0,0,,11008
111009,1315,INSTITUTO MEDICO GERIATRICO SAGRADA FAMILIA S.A.C.,0,0,,11009
111010,1297,MEDICEN,0,0,,11010
111011,1311,CENTRO ONCOHEMATOLOGICO DEL PERU SAC,0,0,,11011
111012,1312,GUTIERREZ GOMEZ VERONICA EDITH,0,0,,11012
111013,1283,RIVAS FARFAN ROXANA PATRICIA,0,0,,11013
111014,1312,AYALA OCROSPOMA JESSICA MARIBEL,0,0,,11014
111015,1283,CARLOS HUAMAN CONSTANTINO,0,0,,11015
111016,1283,PARROQUIA NUESTRA SEÑORA DE LA CRUZ,0,0,,11016
111017,1283,SEVILLANO LEYVA VICTOR MANUEL,0,0,,11017
111018,1312,CONSULTORIOS C&L LOAYZA,0,0,,11018
111019,1312,SANCHEZ PEREDA BALTAZAR ELMER,0,0,,11019
111020,1312,AVILA MEDINA JOFRE,0,0,,11020
111021,1312,CHAMPI SAIRE FANNY SUSAN,0,0,,11021
111022,633,QUINUA BAJA,-6.82541459,-78.49422336,,11022
111023,605,PARAGUAY,-6.36131899,-79.07915777,,11023
111024,599,CUSILGUAN,-6.41706119,-79.005003,,11024
111025,633,AUQUE ALTO,-6.66581654,-78.60519547,,11025
111026,1566,R & D ESTOMATOLOGAS,0,0,,11026
111027,1566,DENTAL SONRISAS,-5.1782884,-80.6548882,,11027
111028,1312,PACPAC ROMAN WILBERT WENCESLAO,0,0,,11028
111029,1283,CASTAÑEDA CABRERA CAROLINA ANDREA,0,0,,11029
111030,993,OPTICAS VISION XXI,0,0,,11030
111031,993,OPTICA LEYDI VISION,0,0,,11031
111032,1018,CORPORACION PANTA S.A.C.,0,0,,11032
111033,1402,HOSPITAL II GUSTAVO LANATTA LUJAN - ESSALUD,-11.1133442,-77.6091848,,11033
111034,704,PARDO,-13.52198833,-71.96588,,11034
111035,704,SAN JOSE,-13.5457836,-71.8860572,,11035
111036,1283,SISOL Salud ATE,-12.02896849,-76.92612772,,11036
111037,1283,RIQUELME PEREDA DANNY PAUL ALFONSO,0,0,,11037
111038,1312,HUACAC AGUILAR HERNAN DOMINGO,0,0,,11038
111039,1749,YANAYACU,-7.23629875,-76.25595763,,11039
111040,1619,POLICLINICO MORE E.I.R.L.,0,0,,11040
111041,704,ALVAREZ BENABENTE,0,0,,11041
111042,1310,IPOR CLINICA ESPECIALIZADA ONCOLOGIA & CIRUGIA,-12.1056534,-77.0074385,,11042
111043,692,CLIO TINCOPA VIDAL,0,0,,11043
111044,691,SERVICIOS GENERALES DE SALUD Y EDUCACION CONTINUA S.A.C,0,0,,11044
111045,693,ROSSANA MARGARITA IZAGUIRRE DURAND,0,0,,11045
111046,809,SAN GERONIMO,-12.78777953,-74.99236074,,11046
111047,822,PUTACCA,-12.64626895,-74.95782609,,11047
111048,1160,CENTRO DENTAL SAN JOSE S.A.C,0,0,,11048
111049,1315,CONSULTORIO DENTAL,0,0,,11049
111050,447,YANAMA,-13.20389219,-74.21632247,,11050
111051,1294,POSTA DE SALUD COLQUI,-12.06707042,-76.97003476,,11051
111052,1321,ASIRI DENTAL M&V,0,0,,11052
111053,1312,GRUPO QUITO  S.A.C,0,0,,11053
111054,1311,CONFÍA INSTITUTO OFTALMOLÓGICO,-12.0950449,-77.013359,,11054
111055,1312,ANGLAS MACHACUAY ABEL,0,0,,11055
111056,1317,ROJAS QUICIO OSCAR GERARDO,0,0,,11056
111057,346,RUTA AL FUTURO SRL,0,0,,11057
111058,459,YANAMILLA,-13.15590642,-74.20140223,,11058
111059,1566,CENTRO DENTAL SAN JOSE EIRL,0,0,,11059
111060,1566,CLINICA OFTALMOLOGICA DE PIURA SRL,-5.1942255,-80.6352604,,11060
111061,458,VILLA SAN CRISTOBAL,-13.14774371,-74.21284924,,11061
111062,1294,SANIDAD ESFAP,-12.0763529,-76.9347758,,11062
111063,1007,CENTRO ASISTENCIAL SAN PABLO,0,0,,11063
111064,511,SAN LUIS ALTA,-15.33603833,-74.278125,,11064
111065,1463,POLICLINICO POLICIAL IQUITOS,-3.76917381,-73.27792337,,11065
111066,337,LAIMITO GARCIA JOSE GONZALO,0,0,,11066
111067,1321,SONRIE MAS,0,0,,11067
111068,1310,FUTURO VISION,-12.1014141,-77.0036037,,11068
111069,1160,CENTRO DE SALUD  METROPOLITANO,-8.1273035,-79.0197207,,11069
111070,1285,CONSULTORIO MÊDICO NEUROLÓGICO,0,0,,11070
111071,1566,LITOTRIPSIA,0,0,,11071
111072,428,FUERZA AEREA DEL PERU,-16.7300002,-71.8808499,,11072
111073,1315,CONSULTORIO ODONTOLOGICO A&E DENT,0,0,,11073
111074,1293,ORAL X EIRL,0,0,,11074
111075,1453,CENTRO MEDICO 18 DE OCTUBRE S.R.L.,-3.74801615,-73.25165154,,11075
111076,1293,SERLUNG SRL,0,0,,11076
111077,1294,CENTROS MEDICOS PERUANOS LA MOLINA,-12.06893078,-76.95820592,,11077
111078,1312,BENITO ALCANTARA KARINA RUDY,0,0,,11078
111079,1312,HUAMANI MOLINA DE MORENO MELANY,0,0,,11079
111080,1312,ASTUVILCA GONZALES MILAGROS JAZMIN,0,0,,11080
111081,1286,SERVICIOS MULTIPLES AVC  S.A.C.,0,0,,11081
111082,1463,CAP II SAN JUAN BAUTISTA,-3.77457243,-73.28640444,,11082
111083,695,ROXANA AGUILAR DAVID,0,0,,11083
111084,692,MARIO JAVIER POSTIGO ALDANA,0,0,,11084
111085,363,MIGUEL ESPINOZA SEA,0,0,,11085
111086,363,CONSULTORIO,0,0,,11086
111087,343,PEDRO JAVIER GAMERO OVIEDO,0,0,,11087
111088,335,CARLOS ENRIQUE JIMENEZ ORBEGOZO,0,0,,11088
111089,337,MARIANA ARAGON GARCIA CALDERON,0,0,,11089
111090,335,YANINA VALDIVIA UGARTE,0,0,,11090
111091,1619,CLINICA VIGO 2000 S. CIVIL DE R.L.,0,0,,11091
111092,1619,ADMINISTRADORA CLINICA TRESA,-4.57851044,-81.27558831,,11092
111093,1460,CENTRO DE ATENCION PRIMARIA III PUNCHANA,-3.7312248,-73.2473552,,11093
111094,1013,POLICLINICO POLICIAL CHINCHA,-13.4083667,-76.1290288,,11094
111095,1018,UNIDAD EJECUTORA 020:SANIDAD DE LA PNP,0,0,,11095
111096,1028,CENTRO DE SALUD PNP PISCO,-13.7134562,-76.1841701,,11096
111097,1316,CLINICA SAN JUDAS TADEO,-12.0798457,-77.0821207,,11097
111098,1619,SIMEDIC DIAGNOSTICA SAC,-4.5889846,-81.2560144,,11098
111099,1470,CENTRO DE ATENCION PRIMARIA II NAUTA,-4.5062377,-73.5842244,,11099
111100,1293,GOLDENT CONSULTORIO DENTAL,0,0,,11100
111101,1479,CAP II REQUENA,-5.0624105,-73.85676392,,11101
111102,1291,ALARCON CACERES ZAIDA ESCOLASTICA,0,0,,11102
111103,1283,DE LA CRUZ VALDEZ VICTOR GERARDO,0,0,,11103
111104,1453,CAP III IQUITOS,-3.7513058,-73.2437528,,11104
111105,1460,HOSPITAL III IQUITOS,-3.7188408,-73.2439423,,11105
111106,1639,SAN MIGUEL DE CARI CARI,-15.77831333,-70.36351833,,11106
111107,1036,CONSULTORIO ODONTOLÓGICO MONTEVERDE,0,0,,11107
111108,1509,VUELTA GRANDE,-12.63523542,-69.90288884,,11108
111109,1310,POLICLINICO DEL NIÑO Y ADOLESCENTE SAC,0,0,,11109
111110,1285,CONSULTORIO ODONTOLÓGICO,0,0,,11110
111111,1312,ARIAS AGUILAR RUBEN ARTURO,0,0,,11111
111112,555,COLPAPAMPA,-13.64029394,-73.88304268,,11112
111113,1312,DR. LUIS QUITO,0,0,,11113
111114,1285,CENTRO ODONTOLOGICO MADRE DE DIOS,0,0,,11114
111115,1036,CONSULTORIO OBSTETRICO,0,0,,11115
111116,1295,ALERTA MEDICA S.A,0,0,,11116
111117,909,REGION DE SALUD PNP -HUANUCO,0,0,,11117
111118,1631,INSTITUTO DE MEDICINA BIOLOGICA NATURAL BIOSALUD,0,0,,11118
111119,1453,CENTRO MEDICO DE ATENCION INTEGRAL DEL ADULTO MAYOR,0,0,,11119
111120,1453,CENTRO DE HEMODIALISIS Y DIAGNOSTICO JESUS DE NAZARET,0,0,,11120
111121,1302,CENTRO DIAGNOSTICO MIRAFLORES,-12.0469717,-77.0495381,,11121
111122,444,POLICLINICO POLICIAL DE AYACUCHO,-13.16803526,-74.22945923,,11122
111123,1,SONRIEME CENTRO ODONTOLOGICO,-6.22972174,-77.87069441,,11123
111124,1,LABORATORIO DENTAL CONFI DENT,-6.22719477,-77.86987559,,11124
111125,1,LABORATORIO DENTAL OMAR,0,0,,11125
111126,1,LABORATORIO DENTAL ROJAS,-6.22963677,-77.86773378,,11126
111127,904,PUESTO DE SALUD SANTA ROSA DE MALLMA,-12.49899898,-74.69074794,,11127
111128,482,SAN MIGUEL,0,0,,11128
111129,543,HUANCAPI,-13.75355748,-74.06538373,,11129
111130,532,QUEROBAMBA,-14.01250557,-73.84054768,,11130
111131,555,VILCASHUAMAN,-13.65277422,-73.95291659,,11131
111132,1,CENTRO ODONTOLOGICO PERFECT SMILE,-6.23015067,-77.87098635,,11132
111133,470,POSTA MEDICA PNP HUANTA,0,0,,11133
111134,493,CENTRO DE ATENCION PRIMARIA II PUQUIO,-14.6934248,-74.1241222,,11134
111135,1321,IMPLANT DENT,0,0,,11135
111136,466,HUANCASANCOS,0,0,,11136
111137,1312,NUÑEZ CHAVEZ ANA MARIA,0,0,,11137
111138,1283,MEDICOS Y DENTISTAS ASOCIADOS - MEDEA,0,0,,11138
111139,514,CORACORA,-15.01748077,-73.78137047,,11139
111140,460,CANGALLO,-13.55539911,-74.19566952,,11140
111141,484,SAN FRANCISCO,0,0,,11141
111142,470,HUANTA,-12.93887256,-74.24044,,11142
111143,278,PULLURI,-13.54762975,-73.28528047,,11143
111144,338,HOSPITAL REGIONAL DEL SUR,-16.3493131,-71.5787349,,11144
111145,1,OPTICAS DEL NORTE,-6.2295771,-77.87161503,,11145
111146,1611,JHM LABORATORIOS ASOCIADOS SAC,0,0,,11146
111147,1243,SAN JUDAS TADEO,0,0,,11147
111148,1278,LAGUNA HUANAMA,-6.03576833,-79.48125167,,11148
111149,1317,IGNACIO TINTAYA ROBERT AURELIO,0,0,,11149
111150,837,ALTO MARAYNIYOCC,-12.86322167,-74.70064167,,11150
111151,1310,CONSULTORIO DENTAL,0,0,,11151
111152,1302,CONSULTORIO MEDICO ESPECIALIZADO EN TRAUMATOLOGIA Y REHABILITACION DEL DEPORTE,0,0,,11152
111153,1297,CLINICA DENTAL INTERDENT,0,0,,11153
111154,469,SAN MARTIN DE TIO PAMPA,-13.82171858,-74.3394019,,11154
111155,1300,ODONTOIMAGEN SRL,0,0,,11155
111156,335,DIAGNOCEF,0,0,,11156
111157,1291,DOCTOR LUIS QUITO S.A.C.,0,0,,11157
111158,1312,LUIS QUITO SAC,0,0,,11158
111159,1818,ENFERMERIA DEL CUARTEL GREGORIO ALBARRACIN TACNA,0,0,,11159
111160,444,CENTRO DE ATENCIÓN PRIMARIA III METROPOLITANO AYACUCHO,-13.17499,-74.202935,,11160
111161,1818,CLINICA ISABEL,-18.01757561,-70.25055375,,11161
111162,1295,ODONTOLOGÍA INTEGRAL IMAGINART,0,0,,11162
111163,1295,CONSULTORIO ODONTOLOGICO SHIDENT,0,0,,11163
111164,1290,INSTITUTO PARA LA SALUD S.A.C.,0,0,,11164
111165,1243,HOSPITAL REGIONAL LAMBAYEQUE,-6.761813,-79.863203,,11165
111166,691,SANDRA ZULEMA CHIRINOS TRAGODARAA,0,0,,11166
111167,690,IRMA DELFINA LETONA BAQUERIZO,0,0,,11167
111168,1281,CENTRO MEDICO DE AYUDA DIAGNOSTICA,-12.0693989,-77.0377829,,11168
111169,1036,SALUD Y CALIDAD DE VIDA,0,0,,11169
111170,1315,"CONSULTORIO DENTAL ""SONRISAS""",0,0,,11170
111171,1297,HISPANO DENT,0,0,,11171
111172,1310,SERVIDENT SALUD S.A.C.,0,0,,11172
111173,691,CENTRO MEDICO QUIRURGICO SAN JUAN S.A.C,0,0,,11173
111174,1293,ALLSALUD EIRL,0,0,,11174
111175,1818,CENTRO ODONTOLOGICO SAN MIGUEL,-18.01132769,-70.24593075,,11175
111176,516,HUANACCMARCA ALTA,-14.73017827,-72.99815331,,11176
111177,498,SAN MARTIN DE PALLCCA,-14.44744623,-73.65917999,,11177
111178,1827,ENFERMERIA DEL CUARTEL TARAPACA TACNA,0,0,,11178
111179,1040,CENTRO MEDICO APOSTOL SANTIAGO,0,0,,11179
111180,1123,POSTA MEDICA PNP SATIPO,-11.25355093,-74.64055589,,11180
111181,1283,DR. LUIS QUITO,0,0,,11181
111182,1818,ESTETICA PLAST,0,0,,11182
111183,1619,ODONTOLOGIA INTEGRAL TAPIA CACERES E.I.R.L.,0,0,,11183
111184,1308,CONSULTORIO DENTAL SALVADOR,0,0,,11184
111185,1824,ENFERMERIA DEL FUERTE IQUIQUE - PALCA,0,0,,11185
111186,1749,LIBANO,-7.13292195,-76.16652161,,11186
111187,1838,ENFERMERÍA DEL CUARTEL TARATA,-17.47881445,-70.03445684,,11187
111188,1823,ENFERMERIA DEL FUERTE  MICULLA,0,0,,11188
111189,1611,CONSULTORIOS MEDICO LAS MERCEDES,-4.903638,-80.6864323,,11189
111190,1612,CENTRO OBSTETRICO MATERNO,0,0,,11190
111191,1619,CENTRO GINECO OBSTETRICO MADRID,0,0,,11191
111192,878,PELAPATA,-13.218098,-74.657285,,11192
111193,1619,CLINICA TORRES S.A.,-4.5785558,-81.2756707,,11193
111194,1295,CENTRO ODONTOLOGICO AMERICANO - SANTA CATALINA,-12.0842023,-77.0204204,,11194
111195,691,SERVICIOS MEDICOS DE APOYO AL DIAGNOSTICO DE CAUSAS DE MUERTE NUESTRO SEÑOR DEL M,0,0,,11195
111196,1310,CLINICA DE LA MUJER,0,0,,11196
111197,1460,SERVICIOS MEDICOS SAC,0,0,,11197
111198,1160,DENTAL TORRES,0,0,,11198
111199,1290,DENTILANDIA  KIDS,-11.9330888,-77.0549798,,11199
111200,1312,QUISPE RIOS JAVIER HAROLD,0,0,,11200
111201,1320,CONSULTORIO PARTICULAR DRA. MILAGROS MORANTE BRICEÑO,0,0,,11201
111202,702,MUJER RESPONSABLE,0,0,,11202
111203,1818,CONSORCIO DENTAL SUIZA  S.R.L.,0,0,,11203
111204,1818,CONSORCIO DENTAL SUIZA S.R.L.,0,0,,11204
111205,1312,MENDOZA RAMOS JULIA FLOR,0,0,,11205
111206,1818,"CONSULTORIO MÉDICO ""CIENCIA MÉDICA CHINA""",0,0,,11206
111207,1320,POLICLINICO OSI,-12.11133616,-76.9893638,,11207
111208,1302,DORIS KARINA NEIRA BERROSPI,0,0,,11208
111209,1314,FILL ERWIN CONCHA ESPEJO,0,0,,11209
111210,1818,MEDINTAL E.I.R.L.,0,0,,11210
111211,1301,CENTRO ODONTOLOGICO VARDENT,0,0,,11211
111212,1310,CONTROL VITAL,-12.0875718,-76.9982349,,11212
111213,1818,LABORATORIO CLINICO LAS PALMERAS,0,0,,11213
111214,1818,"CONSULTORIO ODONTOLOGICO ""SURDENT""",0,0,,11214
111215,323,TARIBAMBA,-13.83993833,-72.577815,,11215
111216,1818,CONSULTORIO OBSTETRICIA,0,0,,11216
111217,697,MEDICOS ESPECIALISTAS,0,0,,11217
111218,323,UTAPARO,-13.79203,-72.47734,,11218
111219,323,SAPSI,-13.79306167,-72.55395,,11219
111220,1243,FFRANKDENT,-6.7765974,-79.8442978,,11220
111221,697,"CONSULTORIOS ODONTOLOGICOS ""SMILE""",0,0,,11221
111222,1358,POLICLINICO NUEVA ESPERANZA E.I.R.L,0,0,,11222
111223,1818,POLICLINICO POLICIAL TACNA,-18.01568584,-70.25432782,,11223
111224,1281,MEREDITH ROSAS CABALLERO,0,0,,11224
111225,1317,TECSE CCORIHUAMAN LUZMILA,0,0,,11225
111226,237,SAN MIGUEL,0,0,,11226
111227,1243,LABBIO DX E INVESTIGACION S.A.C.,0,0,,11227
111228,1243,"CENTRO DE SERVICIOS ODONTOLOGICOS ""CORONEL""",0,0,,11228
111229,1300,NICE DENT SAC,0,0,,11229
111230,346,POLICLINICO SAN MATEO EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,0,0,,11230
111231,1300,CLINICA MATERNO INF. VIRG. DEL ROSARIO S.R.L.,0,0,,11231
111232,1296,ORGANIZACION PERUANA DE LUCHA CONTRA LA CEGUERA,0,0,,11232
111233,1320,LINDE GAS PERU S.A.,0,0,,11233
111234,1313,SANTA ELENA,0,0,,11234
111235,1214,POSTA DE SALUD LA SOLEDAD,0,0,,11235
111236,1311,BIANCHI & MOTTA ODONTOLOGIA ESTETICA INTEGRAL,0,0,,11236
111237,1315,VALENTIN VIVANCO FREDDY WILIAM,0,0,,11237
111238,1302,CLINICA DENTAL URTEAGA EIRL,0,0,,11238
111239,1317,SERVICIOS MEDICOS SALUD NATURALEZA Y BELLEZA RENACER EIRL,0,0,,11239
111240,1160,CONSULTORIO DENTAL,0,0,,11240
111241,1301,CONSULTORIO DENTAL CARE,0,0,,11241
111242,1310,CLINICA CONTINENTAL,-12.10144912,-77.0037458,,11242
111243,1317,DENTAL HOUSE SAC,0,0,,11243
111244,563,CENTRO MEDICO OCUPACIONAL HIDMOR,0,0,,11244
111245,1297,CONSULTORIO OBSTETRICO MATERNO,0,0,,11245
111246,1293,CONSULTORIO ODONTOLÓGICO SONRÍE,0,0,,11246
111247,1302,GRECIA ANDREA SAC,0,0,,11247
111248,1312,VASQUEZ FERNANDEZ WALTER,0,0,,11248
111249,1402,CEDIACOM,-11.1227218,-77.6105679,,11249
111250,695,QQUELCCA VENTURA EUSEBIO,0,0,,11250
111251,1475,CENTRO DE ATENCION PRIMARIA II CABALLOCOCHA,-3.90854887,-70.51701259,,11251
111252,685,TOSTEN,-6.716921,-78.88812,,11252
111253,563,CONSULTORIO MEDICO GERIATRICO,0,0,,11253
111254,682,CUSHIC,-6.590661,-78.817369,,11254
111255,635,TRANCA DE PUJUPE,-6.70675267,-78.61825003,,11255
111256,689,CHILAL,-6.72211249,-78.83915257,,11256
111257,633,EL ENTERADOR,-6.75524369,-78.46914443,,11257
111258,360,CARLOS JAVIER DIAZ ANDRADE,0,0,,11258
111259,1320,ODONTOFRESH CENTRO ODONTOLOGICO - SURCO,-12.1219419,-76.9868745,,11259
111260,1322,ODONTOESTETIC  ARANEDA,0,0,,11260
111261,1301,DENTOMAS,-12.0755322,-77.0675976,,11261
111262,1323,CONSULTORIO ODONTOLÓGICO OLIDENT,-12.0502081,-77.053568,,11262
111263,1562,OSOMAYO,-9.849315,-75.58165333,,11263
111264,1562,TINGO MAL PASO,-10.02741741,-75.64232582,,11264
111265,335,GABRIELA MELISSA BERRIOS SOTO,0,0,,11265
111266,1563,SAN JUAN DE DIOS,-10.49379833,-74.81923167,,11266
111267,1818,PLASTIC SURGERY CENTER,0,0,,11267
111268,1818,"CONSULTORIO ""PLASTIC SURGERY CENTER""",0,0,,11268
111269,1818,"CONSULTORIO ODONTOLOGICO ""ORAL ESTETIC""",0,0,,11269
111270,1320,EXILASER,-12.11180047,-76.98929959,,11270
111271,573,SARIN,-7.16328983,-78.35596437,,11271
111272,1464,P.S. I-1 SANTA ISABEL,-5.76368935,-76.12572074,,11272
111273,702,CONSULTORIO DENTAL SAN RAFAEL,0,0,,11273
111274,1453,CLINICA SELVA AMAZONICA,-3.74932622,-73.2527484,,11274
111275,1298,ETB MEDIC SAC,0,0,,11275
111276,1453,CENTRO MEDICO PEDIATRICO SAN MIGUEL E.I.R.L.,0,0,,11276
111277,909,CENTRO NEFROLOGICO INTEGRAL RENAL CARE S.A.C.,-9.9298454,-76.2432653,,11277
111278,1283,MONTALVO SUAREZ EDWIN ALCIDES,0,0,,11278
111279,912,MANANTIAL DE VIDA DE QUECHUALOMA,-9.79729067,-76.18574857,,11279
111280,912,SAN FRANCISCOS DE COCHABAMBA,-9.78620213,-76.15773794,,11280
111281,1311,CARLOS ALFREDO ZUÑIGA URIARTE,0,0,,11281
111282,1310,TALENT CONSULTING EIRL,0,0,,11282
111283,282,MUTKANI,-14.32911595,-72.80406822,,11283
111284,308,HUARAQUERAY,-14.03579337,-72.11602056,,11284
111285,909,CLINICA HUANUCO E-I-R-LTDA.,-9.930584,-76.236904,,11285
111286,909,CLINICA HUANUCO E-I-R-LTDA.,0,0,,11286
111287,909,"CENTRO MEDICO ""CLINICA TITO""",0,0,,11287
111288,1453,SOLUCIONES ODONTOLOGICAS GENERALES - IMAGENES,-3.75532052,-73.25576923,,11288
111289,1321,CARLA VERONIKA GONZALES MANRIQUE,0,0,,11289
111290,1283,NALVARTE PEREZ JUAN PELAYO,0,0,,11290
111291,1317,SANCHEZ PINEDO JIN,0,0,,11291
111292,690,MILUSKA GIOVANNA DE LA CRUZ MOLINARI,0,0,,11292
111293,695,MARIE FRANCES LOLI RODRIGUEZ,0,0,,11293
111294,1453,CONSULTORIO MEDICO OFTALMOLOGICO,0,0,,11294
111295,1453,OPTICA AMASONAS,0,0,,11295
111296,993,SISOL,0,0,,11296
111297,1132,POSTA SANITARIA PNP TARMA,0,0,,11297
111298,1119,PUESTO SANITARIO PNP JUNIN,0,0,,11298
111299,1317,CONSULTORIO ODONTOLOGICO FRESH DENT,-12.037151,-76.9633783,,11299
111300,1045,SAN JUAN DE DIOS,0,0,,11300
111301,1164,CONSULTORIO OBSTETRICO ALFARO,0,0,,11301
111302,1321,INSTITUTO PSICOPEDAGÓGICO EOS PERÚ S.A.C.,0,0,,11302
111303,307,QQUEUÑAPAMPA,-14.29598064,-72.25780698,,11303
111304,335,CONSULTORIO DENTAL FAMILIAR,0,0,,11304
111305,360,CENEPES,0,0,,11305
111306,1293,CONSULTORIO ODONTOLOGICO VILLEGAS,0,0,,11306
111307,1293,CONSULTORIO MEDICO MACHICADO,0,0,,11307
